first_name,last_name,race5,frequency
THOMAS,PETERSON,White,18
THOMAS,PHELPS,White,11
THOMAS,PHILLIPS,White,42
THOMAS,PIERCE,White,17
THOMAS,PITTMAN,White,15
THOMAS,POOLE,White,20
THOMAS,POPE,White,20
THOMAS,PORTER,White,28
THOMAS,POWELL,White,39
THOMAS,POWERS,White,14
THOMAS,PRICE,White,37
THOMAS,PRUITT,White,11
THOMAS,QUINN,White,17
THOMAS,RAY,White,18
THOMAS,REED,White,12
THOMAS,REESE,White,11
THOMAS,REEVES,White,14
THOMAS,REID,White,12
THOMAS,REILLY,White,13
THOMAS,REYNOLDS,White,22
THOMAS,RHODES,White,16
THOMAS,RICHARDS,White,18
THOMAS,RICHARDSON,White,28
THOMAS,RILEY,White,18
THOMAS,ROBBINS,White,15
THOMAS,ROBERTS,White,43
THOMAS,ROBERTSON,White,20
THOMAS,ROBINSON,Black,20
THOMAS,ROBINSON,White,60
THOMAS,ROGERS,Black,11
THOMAS,ROGERS,White,51
THOMAS,ROSE,White,22
THOMAS,ROSS,White,22
THOMAS,ROUSE,White,11
THOMAS,RUSSELL,White,27
THOMAS,RYAN,White,25
THOMAS,SANDERS,White,11
THOMAS,SAUNDERS,White,11
THOMAS,SAWYER,White,22
THOMAS,SCHMIDT,White,12
THOMAS,SCOTT,White,34
THOMAS,SHAW,White,15
THOMAS,SHELTON,White,14
THOMAS,SIMMONS,White,34
THOMAS,SIMPSON,White,24
THOMAS,SMITH,Black,38
THOMAS,SMITH,Other,28
THOMAS,SMITH,White,239
THOMAS,SNYDER,White,15
THOMAS,SPENCER,White,21
THOMAS,STANLEY,White,16
THOMAS,STEPHENSON,White,18
THOMAS,STEVENS,White,32
THOMAS,STEWART,White,41
THOMAS,STONE,White,21
THOMAS,STRICKLAND,White,25
THOMAS,SULLIVAN,White,33
THOMAS,SUTTON,White,19
THOMAS,TAYLOR,Black,14
THOMAS,TAYLOR,White,75
THOMAS,TEAGUE,White,11
THOMAS,THOMAS,White,16
THOMAS,THOMPSON,White,46
THOMAS,THORNTON,White,18
THOMAS,TILLEY,White,11
THOMAS,TOWNSEND,White,12
THOMAS,TUCKER,White,19
THOMAS,TURNER,White,37
THOMAS,WAGNER,White,21
THOMAS,WALKER,Black,11
THOMAS,WALKER,White,45
THOMAS,WALL,White,17
THOMAS,WALLACE,White,26
THOMAS,WALSH,White,22
THOMAS,WALTERS,White,13
THOMAS,WARD,White,34
THOMAS,WARREN,White,15
THOMAS,WASHINGTON,Black,12
THOMAS,WATKINS,White,16
THOMAS,WATSON,White,33
THOMAS,WATTS,White,13
THOMAS,WEAVER,White,12
THOMAS,WEBB,White,21
THOMAS,WEBSTER,White,12
THOMAS,WELLS,White,21
THOMAS,WEST,White,25
THOMAS,WHEELER,White,16
THOMAS,WHITE,Black,15
THOMAS,WHITE,Other,12
THOMAS,WHITE,White,61
THOMAS,WIGGINS,White,13
THOMAS,WILKINSON,White,16
THOMAS,WILLIAMS,Black,60
THOMAS,WILLIAMS,Other,18
THOMAS,WILLIAMS,White,136
THOMAS,WILLIAMSON,White,19
THOMAS,WILLIS,White,20
THOMAS,WILSON,Black,20
THOMAS,WILSON,White,103
THOMAS,WOLFE,White,20
THOMAS,WOOD,White,39
THOMAS,WOODS,White,12
THOMAS,WRIGHT,White,45
THOMAS,YOUNG,Black,14
THOMAS,YOUNG,White,50
THU,NGUYEN,Asian,17
THUY,NGUYEN,Asian,40
THUY,NGUYEN,Other,18
THUY,TRAN,Asian,14
TIA,JOHNSON,Black,14
TIA,JONES,Black,16
TIA,SMITH,Black,13
TIA,WILLIAMS,Black,16
TIARA,JOHNSON,Black,14
TIARA,SMITH,Black,12
TIARA,WALKER,Black,11
TIARA,WILLIAMS,Black,22
TIEN,NGUYEN,Asian,12
TIERRA,SMITH,Black,15
TIERRA,WILLIAMS,Black,13
TIFFANY,ADAMS,Black,11
TIFFANY,ADAMS,White,18
TIFFANY,ALLEN,White,23
TIFFANY,ALSTON,Black,13
TIFFANY,ANDERSON,Black,18
TIFFANY,ANDERSON,White,23
TIFFANY,BAILEY,White,15
TIFFANY,BAKER,White,19
TIFFANY,BARNES,Black,13
TIFFANY,BENNETT,White,13
TIFFANY,BROOKS,Black,15
TIFFANY,BROWN,Black,69
TIFFANY,BROWN,White,36
TIFFANY,BRYANT,Black,22
TIFFANY,BUTLER,Black,11
TIFFANY,CAMPBELL,White,11
TIFFANY,CARTER,Black,13
TIFFANY,CARTER,White,12
TIFFANY,CLARK,White,21
TIFFANY,COOK,White,11
TIFFANY,COX,White,12
TIFFANY,DAVIS,Black,42
TIFFANY,DAVIS,White,29
TIFFANY,EDWARDS,Black,19
TIFFANY,EDWARDS,White,20
TIFFANY,ELLIS,White,16
TIFFANY,EVANS,Black,14
TIFFANY,GRAHAM,Black,14
TIFFANY,GRAY,Black,11
TIFFANY,GREEN,Black,15
TIFFANY,GREEN,White,14
TIFFANY,GREENE,White,12
TIFFANY,HAIRSTON,Black,11
TIFFANY,HALL,White,25
TIFFANY,HARRIS,Black,37
TIFFANY,HARRIS,White,22
TIFFANY,HILL,Black,18
TIFFANY,HILL,White,13
TIFFANY,HUDSON,White,13
TIFFANY,JACKSON,Black,40
TIFFANY,JACKSON,White,21
TIFFANY,JAMES,Black,12
TIFFANY,JOHNSON,Black,77
TIFFANY,JOHNSON,Other,17
TIFFANY,JOHNSON,White,56
TIFFANY,JONES,Black,59
TIFFANY,JONES,White,34
TIFFANY,JORDAN,Black,11
TIFFANY,KING,Black,16
TIFFANY,KING,White,12
TIFFANY,LEE,Black,15
TIFFANY,LEE,White,17
TIFFANY,LEWIS,Black,22
TIFFANY,LOCKLEAR,Other,16
TIFFANY,LONG,Black,13
TIFFANY,MARTIN,Black,25
TIFFANY,MARTIN,White,22
TIFFANY,MILLER,Black,22
TIFFANY,MILLER,White,27
TIFFANY,MITCHELL,Black,22
TIFFANY,MITCHELL,White,12
TIFFANY,MOORE,Black,29
TIFFANY,MOORE,Other,14
TIFFANY,MOORE,White,36
TIFFANY,MORGAN,White,15
TIFFANY,MORRIS,White,16
TIFFANY,MURPHY,White,11
TIFFANY,MYERS,White,11
TIFFANY,PARKER,Black,21
TIFFANY,PARKER,White,23
TIFFANY,PERRY,Black,12
TIFFANY,PHILLIPS,White,13
TIFFANY,RICHARDSON,Black,24
TIFFANY,ROBERTS,White,16
TIFFANY,ROBINSON,Black,33
TIFFANY,ROBINSON,White,13
TIFFANY,ROGERS,Black,13
TIFFANY,ROSS,Black,11
TIFFANY,RUSSELL,White,12
TIFFANY,SCOTT,Black,17
TIFFANY,SIMMONS,Black,14
TIFFANY,SMITH,Black,60
TIFFANY,SMITH,Other,27
TIFFANY,SMITH,White,65
TIFFANY,TAYLOR,Black,29
TIFFANY,TAYLOR,White,30
TIFFANY,THOMAS,Black,23
TIFFANY,THOMAS,White,20
TIFFANY,THOMPSON,Black,32
TIFFANY,THOMPSON,White,30
TIFFANY,TUCKER,White,11
TIFFANY,TURNER,Black,13
TIFFANY,TURNER,White,17
TIFFANY,WALKER,Black,17
TIFFANY,WALKER,White,18
TIFFANY,WARD,White,11
TIFFANY,WATSON,Black,14
TIFFANY,WHITE,Black,26
TIFFANY,WHITE,White,21
TIFFANY,WILLIAMS,Black,100
TIFFANY,WILLIAMS,Other,14
TIFFANY,WILLIAMS,White,41
TIFFANY,WILSON,Black,36
TIFFANY,WILSON,White,27
TIFFANY,WRIGHT,Black,13
TIFFANY,WRIGHT,White,16
TIMOTHY,ADAMS,White,39
TIMOTHY,ADKINS,White,12
TIMOTHY,ALEXANDER,White,18
TIMOTHY,ALLEN,Black,12
TIMOTHY,ALLEN,White,50
TIMOTHY,ALLRED,White,11
TIMOTHY,ALSTON,Black,13
TIMOTHY,ANDERSON,White,45
TIMOTHY,ANDREWS,White,16
TIMOTHY,ARMSTRONG,White,15
TIMOTHY,ATKINS,White,14
TIMOTHY,AUSTIN,White,17
TIMOTHY,AYERS,White,12
TIMOTHY,BAILEY,White,38
TIMOTHY,BAKER,White,50
TIMOTHY,BALDWIN,White,13
TIMOTHY,BALLARD,White,11
TIMOTHY,BARBER,White,11
TIMOTHY,BARKER,White,14
TIMOTHY,BARNES,White,29
TIMOTHY,BARRETT,White,17
TIMOTHY,BASS,White,15
TIMOTHY,BEASLEY,White,12
TIMOTHY,BECK,White,12
TIMOTHY,BELL,Black,15
TIMOTHY,BELL,White,33
TIMOTHY,BENNETT,White,25
TIMOTHY,BISHOP,White,16
TIMOTHY,BLACK,White,15
TIMOTHY,BLAKE,White,18
TIMOTHY,BLEVINS,White,14
TIMOTHY,BOLTON,White,11
TIMOTHY,BOONE,White,11
TIMOTHY,BOWEN,White,13
TIMOTHY,BOWMAN,White,20
TIMOTHY,BOYD,White,21
TIMOTHY,BRADLEY,White,15
TIMOTHY,BRADSHAW,White,19
TIMOTHY,BRADY,White,19
TIMOTHY,BREWER,White,16
TIMOTHY,BRITT,White,17
TIMOTHY,BROCK,White,13
TIMOTHY,BROOKS,Black,11
TIMOTHY,BROOKS,White,35
TIMOTHY,BROWN,Black,51
TIMOTHY,BROWN,Other,21
TIMOTHY,BROWN,White,146
TIMOTHY,BRYANT,Black,12
TIMOTHY,BRYANT,White,20
TIMOTHY,BUCHANAN,White,26
TIMOTHY,BULLARD,White,11
TIMOTHY,BULLOCK,White,11
TIMOTHY,BURGESS,White,12
TIMOTHY,BURKE,White,13
TIMOTHY,BURNS,White,31
TIMOTHY,BYRD,White,25
TIMOTHY,CALLAHAN,White,11
TIMOTHY,CAMPBELL,White,50
TIMOTHY,CAPPS,White,12
TIMOTHY,CARPENTER,White,25
TIMOTHY,CARR,White,12
TIMOTHY,CARROLL,White,36
TIMOTHY,CARTER,Black,12
TIMOTHY,CARTER,White,58
TIMOTHY,CHAMBERS,White,13
TIMOTHY,CHAPMAN,White,18
TIMOTHY,CHURCH,White,14
TIMOTHY,CLARK,Other,16
TIMOTHY,CLARK,White,72
TIMOTHY,COCHRAN,White,13
TIMOTHY,COFFEY,White,12
TIMOTHY,COLE,White,23
TIMOTHY,COLEMAN,White,16
TIMOTHY,COLLINS,Black,11
TIMOTHY,COLLINS,White,46
TIMOTHY,CONNER,White,13
TIMOTHY,COOK,White,53
TIMOTHY,COOKE,White,17
TIMOTHY,COOPER,Black,11
TIMOTHY,COOPER,White,26
TIMOTHY,COX,White,36
TIMOTHY,CRAWFORD,White,13
TIMOTHY,CREECH,White,12
TIMOTHY,CUNNINGHAM,White,12
TIMOTHY,DANIELS,Black,12
TIMOTHY,DANIELS,White,11
TIMOTHY,DAVIS,Black,48
TIMOTHY,DAVIS,Other,24
TIMOTHY,DAVIS,White,126
TIMOTHY,DAY,White,15
TIMOTHY,DEAN,White,11
TIMOTHY,DELLINGER,White,11
TIMOTHY,DIXON,White,24
TIMOTHY,DUNCAN,White,21
TIMOTHY,DUNN,White,30
TIMOTHY,EDWARDS,Black,17
TIMOTHY,EDWARDS,White,55
TIMOTHY,ELLIOTT,White,12
TIMOTHY,ELLIS,White,25
TIMOTHY,EVANS,Black,13
TIMOTHY,EVANS,White,29
TIMOTHY,EVERHART,White,11
TIMOTHY,FERGUSON,White,15
TIMOTHY,FIELDS,White,17
TIMOTHY,FISHER,White,24
TIMOTHY,FLOYD,White,12
TIMOTHY,FOLEY,White,13
TIMOTHY,FORD,Black,11
TIMOTHY,FORD,White,12
TIMOTHY,FOSTER,White,23
TIMOTHY,FOWLER,White,30
TIMOTHY,FOX,White,34
TIMOTHY,FRANKLIN,White,11
TIMOTHY,FRAZIER,White,14
TIMOTHY,FREEMAN,White,21
TIMOTHY,FURR,White,13
TIMOTHY,GARDNER,White,22
TIMOTHY,GARNER,White,14
TIMOTHY,GARRETT,White,19
TIMOTHY,GENTRY,White,13
TIMOTHY,GEORGE,White,11
TIMOTHY,GIBSON,White,24
TIMOTHY,GILBERT,White,12
TIMOTHY,GODWIN,White,13
TIMOTHY,GORDON,White,12
TIMOTHY,GRAHAM,White,21
TIMOTHY,GRANT,White,20
TIMOTHY,GRAY,White,19
TIMOTHY,GREEN,Black,23
TIMOTHY,GREEN,White,33
TIMOTHY,GREENE,White,38
TIMOTHY,GREGORY,White,19
TIMOTHY,GRIFFIN,White,34
TIMOTHY,HALE,White,11
TIMOTHY,HALL,Other,14
TIMOTHY,HALL,White,64
TIMOTHY,HAMILTON,White,18
TIMOTHY,HARPER,White,12
TIMOTHY,HARRIS,Black,34
TIMOTHY,HARRIS,White,69
TIMOTHY,HARRISON,White,17
TIMOTHY,HART,White,12
TIMOTHY,HAWKINS,White,19
TIMOTHY,HAYES,White,32
TIMOTHY,HELMS,White,14
TIMOTHY,HENDERSON,Black,11
TIMOTHY,HENDERSON,White,20
TIMOTHY,HENSLEY,White,13
TIMOTHY,HICKS,White,20
TIMOTHY,HIGGINS,White,14
TIMOTHY,HILL,White,59
TIMOTHY,HODGES,White,13
TIMOTHY,HOFFMAN,White,16
TIMOTHY,HOGAN,White,13
TIMOTHY,HOLLAND,White,24
TIMOTHY,HOLMES,White,11
TIMOTHY,HOLT,White,22
TIMOTHY,HONEYCUTT,White,18
TIMOTHY,HORTON,White,11
TIMOTHY,HOWARD,White,39
TIMOTHY,HOWELL,White,19
TIMOTHY,HUDSON,White,35
TIMOTHY,HUFFMAN,White,18
TIMOTHY,HUGHES,Other,11
TIMOTHY,HUGHES,White,32
TIMOTHY,HUNT,Other,18
TIMOTHY,HUNT,White,19
TIMOTHY,HUNTER,White,21
TIMOTHY,IVEY,White,12
TIMOTHY,JACKSON,Black,30
TIMOTHY,JACKSON,White,50
TIMOTHY,JACOBS,Other,11
TIMOTHY,JAMES,White,16
TIMOTHY,JENKINS,White,36
TIMOTHY,JOHNSON,Black,70
TIMOTHY,JOHNSON,Other,19
TIMOTHY,JOHNSON,White,186
TIMOTHY,JOHNSTON,White,16
TIMOTHY,JONES,Black,91
TIMOTHY,JONES,Other,35
TIMOTHY,JONES,White,152
TIMOTHY,JORDAN,White,18
TIMOTHY,JOYNER,White,13
TIMOTHY,KELLEY,White,13
TIMOTHY,KELLY,White,44
TIMOTHY,KENNEDY,White,35
TIMOTHY,KING,Black,12
TIMOTHY,KING,Other,12
TIMOTHY,KING,White,50
TIMOTHY,KNIGHT,White,17
TIMOTHY,LAIL,White,18
TIMOTHY,LAMBERT,White,18
TIMOTHY,LAWRENCE,White,12
TIMOTHY,LAWSON,White,12
TIMOTHY,LEDFORD,White,15
TIMOTHY,LEE,Black,12
TIMOTHY,LEE,White,34
TIMOTHY,LEONARD,White,20
TIMOTHY,LEWIS,Black,28
TIMOTHY,LEWIS,Other,13
TIMOTHY,LEWIS,White,51
TIMOTHY,LITTLE,Black,11
TIMOTHY,LITTLE,White,15
TIMOTHY,LOCKLEAR,Other,32
TIMOTHY,LONG,White,43
TIMOTHY,LOWE,White,13
TIMOTHY,LUCAS,White,12
TIMOTHY,LYNCH,White,14
TIMOTHY,MABE,White,17
TIMOTHY,MANN,White,13
TIMOTHY,MARSHALL,White,12
TIMOTHY,MARTIN,Black,23
TIMOTHY,MARTIN,White,77
TIMOTHY,MASON,White,18
TIMOTHY,MATTHEWS,White,23
TIMOTHY,MCCOY,White,12
TIMOTHY,MCDONALD,White,22
TIMOTHY,MCGUIRE,White,11
TIMOTHY,MCKINNEY,White,13
TIMOTHY,MCLAUGHLIN,White,14
TIMOTHY,MCMAHON,White,12
TIMOTHY,MCNEIL,Black,13
TIMOTHY,MCNEILL,Black,12
TIMOTHY,MEADOWS,White,13
TIMOTHY,MEDLIN,White,11
TIMOTHY,MELTON,White,14
TIMOTHY,MICHAEL,White,12
TIMOTHY,MILLER,Black,13
TIMOTHY,MILLER,White,105
TIMOTHY,MILLS,Other,11
TIMOTHY,MILLS,White,24
TIMOTHY,MITCHELL,Black,15
TIMOTHY,MITCHELL,White,26
TIMOTHY,MOODY,White,13
TIMOTHY,MOORE,Black,40
TIMOTHY,MOORE,Other,15
TIMOTHY,MOORE,White,90
TIMOTHY,MORGAN,White,38
TIMOTHY,MORRIS,White,33
TIMOTHY,MORRISON,White,15
TIMOTHY,MORTON,White,20
TIMOTHY,MOSS,White,20
TIMOTHY,MURPHY,White,34
TIMOTHY,MURRAY,White,22
TIMOTHY,MYERS,White,32
TIMOTHY,NEAL,White,13
TIMOTHY,NELSON,White,33
TIMOTHY,NICHOLS,White,18
TIMOTHY,NORMAN,White,14
TIMOTHY,NORRIS,White,17
TIMOTHY,NORTON,White,18
TIMOTHY,OAKLEY,White,11
TIMOTHY,OBRIEN,White,16
TIMOTHY,OLIVER,White,11
TIMOTHY,OSBORNE,White,12
TIMOTHY,OWENS,White,22
TIMOTHY,PACE,White,11
TIMOTHY,PALMER,White,13
TIMOTHY,PARKER,Black,24
TIMOTHY,PARKER,White,68
TIMOTHY,PARRISH,White,20
TIMOTHY,PARSONS,White,17
TIMOTHY,PATTERSON,White,16
TIMOTHY,PATTON,White,11
TIMOTHY,PAYNE,White,14
TIMOTHY,PEARSON,White,20
TIMOTHY,PERKINS,White,13
TIMOTHY,PERRY,White,20
TIMOTHY,PETERS,White,11
TIMOTHY,PETERSON,White,21
TIMOTHY,PHELPS,White,21
TIMOTHY,PHILLIPS,White,65
TIMOTHY,PIERCE,White,19
TIMOTHY,PITTMAN,White,17
TIMOTHY,POOLE,White,23
TIMOTHY,POPE,White,26
TIMOTHY,PORTER,White,16
TIMOTHY,POTTER,White,11
TIMOTHY,POWELL,White,37
TIMOTHY,POWERS,White,12
TIMOTHY,PRESSLEY,White,13
TIMOTHY,PRICE,White,46
TIMOTHY,PRUITT,White,15
TIMOTHY,QUINN,White,20
TIMOTHY,RAMSEY,White,16
TIMOTHY,RAY,White,18
TIMOTHY,REED,White,17
TIMOTHY,REID,White,17
TIMOTHY,REYNOLDS,White,19
TIMOTHY,RHODES,White,21
TIMOTHY,RICE,White,26
TIMOTHY,RICHARDS,White,11
TIMOTHY,RICHARDSON,Black,20
TIMOTHY,RICHARDSON,White,19
TIMOTHY,RILEY,White,11
TIMOTHY,ROACH,White,11
TIMOTHY,ROBBINS,White,17
TIMOTHY,ROBERTS,White,33
TIMOTHY,ROBERTSON,White,15
TIMOTHY,ROBINSON,Black,30
TIMOTHY,ROBINSON,White,41
TIMOTHY,ROGERS,White,35
TIMOTHY,ROSE,White,21
TIMOTHY,ROSS,White,26
TIMOTHY,ROWE,White,14
TIMOTHY,RUSSELL,White,21
TIMOTHY,RYAN,White,27
TIMOTHY,SANDERS,Black,11
TIMOTHY,SANDERS,White,19
TIMOTHY,SAUNDERS,White,11
TIMOTHY,SAWYER,White,16
TIMOTHY,SCOTT,Black,22
TIMOTHY,SCOTT,White,27
TIMOTHY,SHARPE,White,14
TIMOTHY,SHELTON,White,17
TIMOTHY,SIGMON,White,14
TIMOTHY,SIMMONS,White,22
TIMOTHY,SIMPSON,White,20
TIMOTHY,SMITH,Black,75
TIMOTHY,SMITH,Other,42
TIMOTHY,SMITH,White,302
TIMOTHY,SNOW,White,13
TIMOTHY,SNYDER,White,17
TIMOTHY,SPENCER,White,16
TIMOTHY,SPIVEY,White,11
TIMOTHY,STANLEY,White,19
TIMOTHY,STARNES,White,11
TIMOTHY,STEPHENS,White,15
TIMOTHY,STEVENS,White,14
TIMOTHY,STEWART,White,44
TIMOTHY,STONE,White,15
TIMOTHY,STRICKLAND,White,25
TIMOTHY,STROUD,White,11
TIMOTHY,SULLIVAN,White,27
TIMOTHY,SUTTON,White,16
TIMOTHY,TAYLOR,Black,25
TIMOTHY,TAYLOR,White,78
TIMOTHY,THOMAS,Black,19
TIMOTHY,THOMAS,White,57
TIMOTHY,THOMPSON,Black,35
TIMOTHY,THOMPSON,White,52
TIMOTHY,TOWNSEND,White,18
TIMOTHY,TUCKER,White,19
TIMOTHY,TURNER,Black,12
TIMOTHY,TURNER,White,38
TIMOTHY,UNDERWOOD,White,11
TIMOTHY,WAGNER,White,12
TIMOTHY,WALKER,Black,15
TIMOTHY,WALKER,White,50
TIMOTHY,WALL,White,15
TIMOTHY,WALLACE,Black,11
TIMOTHY,WALLACE,White,22
TIMOTHY,WALSH,White,15
TIMOTHY,WALTERS,White,25
TIMOTHY,WARD,White,36
TIMOTHY,WARREN,White,12
TIMOTHY,WASHINGTON,Black,17
TIMOTHY,WATERS,White,17
TIMOTHY,WATKINS,White,12
TIMOTHY,WATSON,Black,15
TIMOTHY,WATSON,White,21
TIMOTHY,WATTS,White,14
TIMOTHY,WEAVER,White,18
TIMOTHY,WEBB,White,31
TIMOTHY,WEBSTER,White,17
TIMOTHY,WELCH,White,12
TIMOTHY,WELLS,White,22
TIMOTHY,WEST,White,23
TIMOTHY,WHEELER,White,12
TIMOTHY,WHITE,Black,21
TIMOTHY,WHITE,White,66
TIMOTHY,WHITLEY,White,12
TIMOTHY,WILLIAMS,Black,100
TIMOTHY,WILLIAMS,Other,28
TIMOTHY,WILLIAMS,White,126
TIMOTHY,WILLIAMSON,White,12
TIMOTHY,WILSON,Black,30
TIMOTHY,WILSON,Other,13
TIMOTHY,WILSON,White,82
TIMOTHY,WINTERS,White,12
TIMOTHY,WOOD,White,40
TIMOTHY,WOODS,White,13
TIMOTHY,WRIGHT,Black,18
TIMOTHY,WRIGHT,White,45
TIMOTHY,WYATT,White,11
TIMOTHY,YOUNG,Black,15
TIMOTHY,YOUNG,White,29
TINA,ALLEN,White,17
TINA,ANDERSON,White,15
TINA,BAILEY,White,11
TINA,BAKER,White,12
TINA,BARNES,White,11
TINA,BROWN,Black,15
TINA,BROWN,White,33
TINA,CARTER,White,12
TINA,CLARK,White,19
TINA,COOK,White,17
TINA,DAVIS,Black,12
TINA,DAVIS,White,36
TINA,EDWARDS,White,19
TINA,FREEMAN,White,11
TINA,HALL,White,19
TINA,HARRIS,Black,18
TINA,HARRIS,White,11
TINA,HILL,White,12
TINA,HOWARD,White,13
TINA,JACKSON,White,15
TINA,JOHNSON,Black,16
TINA,JOHNSON,White,46
TINA,JONES,Black,22
TINA,JONES,Other,13
TINA,JONES,White,36
TINA,KENNEDY,White,11
TINA,KING,White,14
TINA,LEE,White,21
TINA,LEWIS,White,17
TINA,LOCKLEAR,Other,18
TINA,MARTIN,White,22
TINA,MATTHEWS,White,11
TINA,MILLER,White,28
TINA,MILLS,White,11
TINA,MITCHELL,White,16
TINA,MOORE,White,26
TINA,MORGAN,White,12
TINA,MORRIS,White,11
TINA,NGUYEN,Asian,13
TINA,PARKER,White,16
TINA,PHILLIPS,White,14
TINA,PORTER,White,11
TINA,POWELL,White,14
TINA,ROBINSON,White,12
TINA,SCOTT,White,18
TINA,SMITH,Black,24
TINA,SMITH,Other,18
TINA,SMITH,White,80
TINA,STEWART,White,14
TINA,TAYLOR,Black,11
TINA,TAYLOR,White,24
TINA,THOMAS,White,19
TINA,THOMPSON,White,21
TINA,WARD,White,11
TINA,WHITE,White,23
TINA,WILLIAMS,Black,24
TINA,WILLIAMS,Other,12
TINA,WILLIAMS,White,44
TINA,WILSON,White,21
TINA,WRIGHT,White,11
TODD,ALLEN,White,17
TODD,ANDERSON,White,12
TODD,AUSTIN,White,11
TODD,BAKER,White,13
TODD,BOWMAN,White,12
TODD,BROWN,White,16
TODD,CLARK,White,16
TODD,COOK,White,13
TODD,DAVIS,White,22
TODD,EDWARDS,White,14
TODD,HALL,White,15
TODD,HARRIS,White,12
TODD,JENKINS,White,12
TODD,JOHNSON,White,34
TODD,JONES,White,28
TODD,LEWIS,White,17
TODD,MARTIN,White,17
TODD,MILLER,White,34
TODD,MITCHELL,White,11
TODD,MOORE,White,16
TODD,PHILLIPS,White,11
TODD,PRICE,White,12
TODD,ROBINSON,White,15
TODD,ROGERS,White,11
TODD,SMITH,White,72
TODD,STEWART,White,12
TODD,TAYLOR,White,18
TODD,THOMAS,White,12
TODD,THOMPSON,White,14
TODD,WALKER,White,14
TODD,WHITE,White,11
TODD,WILLIAMS,Black,15
TODD,WILLIAMS,White,29
TODD,WILSON,White,25
TOMEKA,DAVIS,Black,11
TOMMY,DAVIS,Black,13
TOMMY,JOHNSON,White,21
TOMMY,SMITH,Black,12
TOMMY,SMITH,White,19
TOMMY,THOMAS,White,13
TOMMY,THOMPSON,White,13
TONI,BROWN,Black,12
TONI,JOHNSON,Black,12
TONI,JONES,Black,14
TONI,SMITH,Black,14
TONI,SMITH,White,24
TONI,WILLIAMS,Black,17
TONIA,JONES,Black,16
TONIA,WILLIAMS,Black,14
TONY,BROWN,Black,32
TONY,BROWN,Other,12
TONY,BROWN,White,26
TONY,DAVIS,Black,23
TONY,DAVIS,White,22
TONY,EVANS,Black,11
TONY,HALL,White,13
TONY,HARRIS,Black,24
TONY,HARRIS,White,17
TONY,HILL,Black,14
TONY,JACKSON,Black,20
TONY,JOHNSON,Black,40
TONY,JOHNSON,Other,14
TONY,JOHNSON,White,23
TONY,JONES,Black,24
TONY,JONES,White,20
TONY,LEE,Black,12
TONY,LEE,White,13
TONY,LEWIS,Black,13
TONY,LOCKLEAR,Other,15
TONY,MARTIN,Black,15
TONY,MARTIN,White,20
TONY,MILLER,White,23
TONY,MOORE,Black,17
TONY,MOORE,White,15
TONY,NGUYEN,Asian,11
TONY,PARKER,White,11
TONY,RICHARDSON,Black,15
TONY,ROBINSON,Black,11
TONY,ROGERS,White,15
TONY,SCOTT,Black,18
TONY,SMITH,Black,40
TONY,SMITH,Other,11
TONY,SMITH,White,37
TONY,STRICKLAND,White,11
TONY,TAYLOR,Black,16
TONY,TAYLOR,White,12
TONY,THOMAS,Black,15
TONY,THOMPSON,White,13
TONY,WARD,White,12
TONY,WILLIAMS,Black,54
TONY,WILLIAMS,White,21
TONY,WILSON,Black,16
TONY,WILSON,White,18
TONY,WRIGHT,White,13
TONYA,BARNES,Black,11
TONYA,BROWN,Black,36
TONYA,BROWN,White,18
TONYA,CLARK,Black,11
TONYA,COOK,White,12
TONYA,DAVIS,Black,27
TONYA,DAVIS,White,20
TONYA,EVANS,Black,11
TONYA,GRAY,White,11
TONYA,HARRIS,Black,28
TONYA,HARRIS,White,15
TONYA,JACKSON,Black,21
TONYA,JOHNSON,Black,31
TONYA,JOHNSON,White,33
TONYA,JONES,Black,37
TONYA,JONES,Other,11
TONYA,JONES,White,19
TONYA,KING,White,14
TONYA,LEE,White,14
TONYA,LITTLE,Black,12
TONYA,LOCKLEAR,Other,19
TONYA,MARTIN,White,14
TONYA,MILLER,Black,13
TONYA,MILLER,White,13
TONYA,MITCHELL,Black,11
TONYA,MOORE,White,24
TONYA,PARKER,Black,13
TONYA,PERRY,Black,12
TONYA,PHILLIPS,White,11
TONYA,PRICE,White,11
TONYA,ROBINSON,Black,11
TONYA,SMITH,Black,39
TONYA,SMITH,White,51
TONYA,TAYLOR,Black,25
TONYA,TAYLOR,White,28
TONYA,THOMAS,Black,11
TONYA,THOMPSON,White,12
TONYA,WALKER,Black,14
TONYA,WHITE,Black,11
TONYA,WILLIAMS,Black,66
TONYA,WILLIAMS,White,30
TONYA,WILSON,Black,13
TONYA,WILSON,White,15
TRACEY,BROWN,Black,11
TRACEY,BROWN,White,15
TRACEY,CLARK,White,12
TRACEY,DAVIS,Black,13
TRACEY,HARRIS,Black,13
TRACEY,JACKSON,Black,15
TRACEY,JOHNSON,Black,12
TRACEY,JOHNSON,White,14
TRACEY,JONES,Black,19
TRACEY,JONES,White,20
TRACEY,PARKER,White,13
TRACEY,SMITH,Black,19
TRACEY,SMITH,White,29
TRACEY,WILLIAMS,Black,28
TRACI,JOHNSON,White,13
TRACI,SMITH,White,12
TRACI,WILLIAMS,White,14
TRACIE,SMITH,White,11
TRACY,ADAMS,White,22
TRACY,ALLEN,White,21
TRACY,ANDERSON,White,31
TRACY,BAKER,White,20
TRACY,BASS,White,12
TRACY,BROOKS,White,12
